,path,cat/dog,breed,dataset,train/test
984,images\wheaten_terrier_175.jpg,dog,36,oxford,test
985,images\wheaten_terrier_55.jpg,dog,36,oxford,test
986,images\wheaten_terrier_44.jpg,dog,36,oxford,test
987,images\wheaten_terrier_182.jpg,dog,36,oxford,test
988,images\wheaten_terrier_9.jpg,dog,36,oxford,test
989,images\wheaten_terrier_133.jpg,dog,36,oxford,test
990,images\wheaten_terrier_170.jpg,dog,36,oxford,test
991,images\wheaten_terrier_156.jpg,dog,36,oxford,test
992,images\wheaten_terrier_104.jpg,dog,36,oxford,test
993,images\wheaten_terrier_89.jpg,dog,36,oxford,test
994,images\wheaten_terrier_34.jpg,dog,36,oxford,test
995,images\wheaten_terrier_154.jpg,dog,36,oxford,test
996,images\wheaten_terrier_141.jpg,dog,36,oxford,test
997,images\wheaten_terrier_159.jpg,dog,36,oxford,test
998,images\wheaten_terrier_181.jpg,dog,36,oxford,test
999,images\wheaten_terrier_87.jpg,dog,36,oxford,test
1000,images\wheaten_terrier_94.jpg,dog,36,oxford,test
1001,images\wheaten_terrier_24.jpg,dog,36,oxford,test
1002,images\wheaten_terrier_32.jpg,dog,36,oxford,test
1003,images\wheaten_terrier_54.jpg,dog,36,oxford,test
1004,images\wheaten_terrier_180.jpg,dog,36,oxford,test
1005,images\wheaten_terrier_120.jpg,dog,36,oxford,test
1006,images\wheaten_terrier_60.jpg,dog,36,oxford,test
1007,images\wheaten_terrier_40.jpg,dog,36,oxford,test
1008,images\wheaten_terrier_57.jpg,dog,36,oxford,test
1009,images\wheaten_terrier_10.jpg,dog,36,oxford,test
1010,images\wheaten_terrier_29.jpg,dog,36,oxford,test
1011,images\wheaten_terrier_145.jpg,dog,36,oxford,test
1012,images\wheaten_terrier_137.jpg,dog,36,oxford,test
1013,images\wheaten_terrier_189.jpg,dog,36,oxford,test
1014,images\wheaten_terrier_105.jpg,dog,36,oxford,test
1015,images\wheaten_terrier_7.jpg,dog,36,oxford,test
1016,images\wheaten_terrier_194.jpg,dog,36,oxford,test
1017,images\wheaten_terrier_12.jpg,dog,36,oxford,test
1018,images\wheaten_terrier_169.jpg,dog,36,oxford,test
1019,images\wheaten_terrier_11.jpg,dog,36,oxford,test
1020,images\wheaten_terrier_75.jpg,dog,36,oxford,train
1021,images\wheaten_terrier_128.jpg,dog,36,oxford,train
1022,images\wheaten_terrier_92.jpg,dog,36,oxford,train
1023,images\wheaten_terrier_72.jpg,dog,36,oxford,train
1024,images\wheaten_terrier_197.jpg,dog,36,oxford,train
1025,images\wheaten_terrier_1.jpg,dog,36,oxford,train
1026,images\wheaten_terrier_147.jpg,dog,36,oxford,train
1027,images\wheaten_terrier_71.jpg,dog,36,oxford,train
1028,images\wheaten_terrier_19.jpg,dog,36,oxford,train
1029,images\wheaten_terrier_6.jpg,dog,36,oxford,train
1030,images\wheaten_terrier_48.jpg,dog,36,oxford,train
1031,images\wheaten_terrier_121.jpg,dog,36,oxford,train
1032,images\wheaten_terrier_112.jpg,dog,36,oxford,train
1033,images\wheaten_terrier_70.jpg,dog,36,oxford,train
1034,images\wheaten_terrier_161.jpg,dog,36,oxford,train
1035,images\wheaten_terrier_101.jpg,dog,36,oxford,train
1036,images\wheaten_terrier_109.jpg,dog,36,oxford,train
1037,images\wheaten_terrier_126.jpg,dog,36,oxford,train
1038,images\wheaten_terrier_53.jpg,dog,36,oxford,train
1039,images\wheaten_terrier_134.jpg,dog,36,oxford,train
1040,images\wheaten_terrier_173.jpg,dog,36,oxford,train
1041,images\wheaten_terrier_136.jpg,dog,36,oxford,train
1042,images\wheaten_terrier_88.jpg,dog,36,oxford,train
1043,images\wheaten_terrier_61.jpg,dog,36,oxford,train
1044,images\wheaten_terrier_18.jpg,dog,36,oxford,train
1045,images\wheaten_terrier_117.jpg,dog,36,oxford,train
1046,images\wheaten_terrier_152.jpg,dog,36,oxford,train
1047,images\wheaten_terrier_84.jpg,dog,36,oxford,train
1048,images\wheaten_terrier_110.jpg,dog,36,oxford,train
1049,images\wheaten_terrier_3.jpg,dog,36,oxford,train
1050,images\wheaten_terrier_115.jpg,dog,36,oxford,train
1051,images\wheaten_terrier_67.jpg,dog,36,oxford,train
1052,images\wheaten_terrier_138.jpg,dog,36,oxford,train
1053,images\wheaten_terrier_196.jpg,dog,36,oxford,train
1054,images\wheaten_terrier_143.jpg,dog,36,oxford,train
1055,images\wheaten_terrier_184.jpg,dog,36,oxford,train
1056,images\wheaten_terrier_153.jpg,dog,36,oxford,train
1057,images\wheaten_terrier_185.jpg,dog,36,oxford,train
1058,images\wheaten_terrier_142.jpg,dog,36,oxford,train
1059,images\wheaten_terrier_68.jpg,dog,36,oxford,train
1060,images\wheaten_terrier_135.jpg,dog,36,oxford,train
1061,images\wheaten_terrier_27.jpg,dog,36,oxford,train
1062,images\wheaten_terrier_108.jpg,dog,36,oxford,train
1063,images\wheaten_terrier_91.jpg,dog,36,oxford,train
1064,images\wheaten_terrier_107.jpg,dog,36,oxford,train
1065,images\wheaten_terrier_13.jpg,dog,36,oxford,train
1066,images\wheaten_terrier_99.jpg,dog,36,oxford,train
1067,images\wheaten_terrier_190.jpg,dog,36,oxford,train
1068,images\wheaten_terrier_118.jpg,dog,36,oxford,train
1069,images\wheaten_terrier_83.jpg,dog,36,oxford,train
1070,images\wheaten_terrier_122.jpg,dog,36,oxford,train
1071,images\wheaten_terrier_76.jpg,dog,36,oxford,train
1072,images\wheaten_terrier_163.jpg,dog,36,oxford,train
1073,images\wheaten_terrier_96.jpg,dog,36,oxford,train
1074,images\wheaten_terrier_15.jpg,dog,36,oxford,train
1075,images\wheaten_terrier_90.jpg,dog,36,oxford,train
1076,images\wheaten_terrier_98.jpg,dog,36,oxford,train
1077,images\wheaten_terrier_50.jpg,dog,36,oxford,train
1078,images\wheaten_terrier_191.jpg,dog,36,oxford,train
1079,images\wheaten_terrier_151.jpg,dog,36,oxford,train
1080,images\wheaten_terrier_114.jpg,dog,36,oxford,train
1081,images\wheaten_terrier_62.jpg,dog,36,oxford,train
1082,images\wheaten_terrier_174.jpg,dog,36,oxford,train
1083,images\wheaten_terrier_146.jpg,dog,36,oxford,train
1084,images\wheaten_terrier_130.jpg,dog,36,oxford,train
1085,images\wheaten_terrier_124.jpg,dog,36,oxford,train
1086,images\wheaten_terrier_78.jpg,dog,36,oxford,train
1087,images\wheaten_terrier_16.jpg,dog,36,oxford,train
1088,images\wheaten_terrier_157.jpg,dog,36,oxford,train
1089,images\wheaten_terrier_95.jpg,dog,36,oxford,train
1090,images\wheaten_terrier_177.jpg,dog,36,oxford,train
1091,images\wheaten_terrier_86.jpg,dog,36,oxford,train
1092,images\wheaten_terrier_73.jpg,dog,36,oxford,train
1093,images\wheaten_terrier_178.jpg,dog,36,oxford,train
1094,images\wheaten_terrier_20.jpg,dog,36,oxford,train
1095,images\wheaten_terrier_113.jpg,dog,36,oxford,train
1096,images\wheaten_terrier_42.jpg,dog,36,oxford,train
1097,images\wheaten_terrier_129.jpg,dog,36,oxford,train
1098,images\wheaten_terrier_199.jpg,dog,36,oxford,train
1099,images\wheaten_terrier_4.jpg,dog,36,oxford,train
1100,images\wheaten_terrier_33.jpg,dog,36,oxford,train
1101,images\wheaten_terrier_82.jpg,dog,36,oxford,train
1102,images\wheaten_terrier_65.jpg,dog,36,oxford,train
1103,images\wheaten_terrier_148.jpg,dog,36,oxford,train
1104,images\wheaten_terrier_195.jpg,dog,36,oxford,train
1105,images\wheaten_terrier_14.jpg,dog,36,oxford,train
1106,images\wheaten_terrier_155.jpg,dog,36,oxford,train
1107,images\wheaten_terrier_45.jpg,dog,36,oxford,train
1108,images\wheaten_terrier_192.jpg,dog,36,oxford,train
1109,images\wheaten_terrier_200.jpg,dog,36,oxford,train
1110,images\wheaten_terrier_187.jpg,dog,36,oxford,train
1111,images\wheaten_terrier_132.jpg,dog,36,oxford,train
1112,images\wheaten_terrier_28.jpg,dog,36,oxford,train
1113,images\wheaten_terrier_31.jpg,dog,36,oxford,train
1114,images\wheaten_terrier_51.jpg,dog,36,oxford,train
1115,images\wheaten_terrier_167.jpg,dog,36,oxford,train
1116,images\wheaten_terrier_37.jpg,dog,36,oxford,train
1117,images\wheaten_terrier_93.jpg,dog,36,oxford,train
1118,images\wheaten_terrier_26.jpg,dog,36,oxford,train
1119,images\wheaten_terrier_131.jpg,dog,36,oxford,train
1120,images\wheaten_terrier_17.jpg,dog,36,oxford,train
1121,images\wheaten_terrier_63.jpg,dog,36,oxford,train
1122,images\wheaten_terrier_79.jpg,dog,36,oxford,train
1123,images\wheaten_terrier_179.jpg,dog,36,oxford,train
1124,images\wheaten_terrier_106.jpg,dog,36,oxford,train
1125,images\wheaten_terrier_46.jpg,dog,36,oxford,train
1126,images\wheaten_terrier_69.jpg,dog,36,oxford,train
1127,images\wheaten_terrier_176.jpg,dog,36,oxford,train
1128,images\wheaten_terrier_149.jpg,dog,36,oxford,train
1129,images\wheaten_terrier_193.jpg,dog,36,oxford,train
1130,images\wheaten_terrier_38.jpg,dog,36,oxford,train
1131,images\wheaten_terrier_116.jpg,dog,36,oxford,train
1132,images\wheaten_terrier_171.jpg,dog,36,oxford,train
1133,images\wheaten_terrier_103.jpg,dog,36,oxford,train
1134,images\wheaten_terrier_158.jpg,dog,36,oxford,train
1135,images\wheaten_terrier_36.jpg,dog,36,oxford,train
1136,images\wheaten_terrier_188.jpg,dog,36,oxford,train
1137,images\wheaten_terrier_140.jpg,dog,36,oxford,train
1138,images\wheaten_terrier_111.jpg,dog,36,oxford,train
1139,images\wheaten_terrier_56.jpg,dog,36,oxford,train
1140,images\wheaten_terrier_165.jpg,dog,36,oxford,train
1141,images\wheaten_terrier_183.jpg,dog,36,oxford,train
1142,images\wheaten_terrier_102.jpg,dog,36,oxford,train
1143,images\wheaten_terrier_8.jpg,dog,36,oxford,train
1144,images\wheaten_terrier_186.jpg,dog,36,oxford,train
1145,images\wheaten_terrier_198.jpg,dog,36,oxford,train
1146,images\wheaten_terrier_58.jpg,dog,36,oxford,train
1147,images\wheaten_terrier_43.jpg,dog,36,oxford,train
1148,images\wheaten_terrier_164.jpg,dog,36,oxford,train
1149,images\wheaten_terrier_30.jpg,dog,36,oxford,train
1150,images\wheaten_terrier_123.jpg,dog,36,oxford,train
1151,images\wheaten_terrier_35.jpg,dog,36,oxford,train
1152,images\wheaten_terrier_66.jpg,dog,36,oxford,train
1153,images\wheaten_terrier_125.jpg,dog,36,oxford,train
1154,images\wheaten_terrier_144.jpg,dog,36,oxford,train
1155,images\wheaten_terrier_5.jpg,dog,36,oxford,train
1156,images\wheaten_terrier_23.jpg,dog,36,oxford,train
1157,images\wheaten_terrier_172.jpg,dog,36,oxford,train
1158,images\wheaten_terrier_21.jpg,dog,36,oxford,train
1159,images\wheaten_terrier_22.jpg,dog,36,oxford,train
1160,images\wheaten_terrier_139.jpg,dog,36,oxford,validation
1161,images\wheaten_terrier_41.jpg,dog,36,oxford,validation
1162,images\wheaten_terrier_81.jpg,dog,36,oxford,validation
1163,images\wheaten_terrier_127.jpg,dog,36,oxford,validation
1164,images\wheaten_terrier_64.jpg,dog,36,oxford,validation
1165,images\wheaten_terrier_25.jpg,dog,36,oxford,validation
1166,images\wheaten_terrier_39.jpg,dog,36,oxford,validation
1167,images\wheaten_terrier_49.jpg,dog,36,oxford,validation
1168,images\wheaten_terrier_97.jpg,dog,36,oxford,validation
1169,images\wheaten_terrier_2.jpg,dog,36,oxford,validation
1170,images\wheaten_terrier_150.jpg,dog,36,oxford,validation
1171,images\wheaten_terrier_80.jpg,dog,36,oxford,validation
1172,images\wheaten_terrier_77.jpg,dog,36,oxford,validation
1173,images\wheaten_terrier_47.jpg,dog,36,oxford,validation
1174,images\wheaten_terrier_100.jpg,dog,36,oxford,validation
1175,images\wheaten_terrier_74.jpg,dog,36,oxford,validation
1176,images\wheaten_terrier_160.jpg,dog,36,oxford,validation
1177,images\wheaten_terrier_166.jpg,dog,36,oxford,validation
1178,images\wheaten_terrier_119.jpg,dog,36,oxford,validation
1179,images\wheaten_terrier_59.jpg,dog,36,oxford,validation
1180,images\samoyed_164.jpg,dog,30,oxford,test
1181,images\samoyed_114.jpg,dog,30,oxford,test
1182,images\samoyed_100.jpg,dog,30,oxford,test
1183,images\samoyed_170.jpg,dog,30,oxford,test
1184,images\samoyed_166.jpg,dog,30,oxford,test
1185,images\samoyed_194.jpg,dog,30,oxford,test
1186,images\samoyed_78.jpg,dog,30,oxford,test
1187,images\samoyed_73.jpg,dog,30,oxford,test
1188,images\samoyed_25.jpg,dog,30,oxford,test
1189,images\samoyed_195.jpg,dog,30,oxford,test
1190,images\samoyed_139.jpg,dog,30,oxford,test
1191,images\samoyed_35.jpg,dog,30,oxford,test
1192,images\samoyed_101.jpg,dog,30,oxford,test
1193,images\samoyed_21.jpg,dog,30,oxford,test
1194,images\samoyed_5.jpg,dog,30,oxford,test
1195,images\samoyed_40.jpg,dog,30,oxford,test
1196,images\samoyed_191.jpg,dog,30,oxford,test
1197,images\samoyed_84.jpg,dog,30,oxford,test
1198,images\samoyed_145.jpg,dog,30,oxford,test
1199,images\samoyed_4.jpg,dog,30,oxford,test
1200,images\samoyed_7.jpg,dog,30,oxford,test
1201,images\samoyed_85.jpg,dog,30,oxford,test
1202,images\samoyed_109.jpg,dog,30,oxford,test
1203,images\samoyed_125.jpg,dog,30,oxford,test
1204,images\samoyed_82.jpg,dog,30,oxford,test
1205,images\samoyed_173.jpg,dog,30,oxford,test
1206,images\samoyed_115.jpg,dog,30,oxford,test
1207,images\samoyed_41.jpg,dog,30,oxford,test
1208,images\samoyed_74.jpg,dog,30,oxford,test
1209,images\samoyed_102.jpg,dog,30,oxford,test
1210,images\samoyed_76.jpg,dog,30,oxford,test
1211,images\samoyed_131.jpg,dog,30,oxford,test
1212,images\samoyed_167.jpg,dog,30,oxford,test
1213,images\samoyed_184.jpg,dog,30,oxford,test
1214,images\samoyed_188.jpg,dog,30,oxford,test
1215,images\samoyed_90.jpg,dog,30,oxford,test
1216,images\samoyed_59.jpg,dog,30,oxford,test
1217,images\samoyed_92.jpg,dog,30,oxford,test
1218,images\samoyed_183.jpg,dog,30,oxford,test
1219,images\samoyed_147.jpg,dog,30,oxford,test
1220,images\samoyed_77.jpg,dog,30,oxford,train
1221,images\samoyed_71.jpg,dog,30,oxford,train
1222,images\samoyed_157.jpg,dog,30,oxford,train
1223,images\samoyed_200.jpg,dog,30,oxford,train
1224,images\samoyed_9.jpg,dog,30,oxford,train
1225,images\samoyed_39.jpg,dog,30,oxford,train
1226,images\samoyed_141.jpg,dog,30,oxford,train
1227,images\samoyed_106.jpg,dog,30,oxford,train
1228,images\samoyed_96.jpg,dog,30,oxford,train
1229,images\samoyed_18.jpg,dog,30,oxford,train
1230,images\samoyed_153.jpg,dog,30,oxford,train
1231,images\samoyed_63.jpg,dog,30,oxford,train
1232,images\samoyed_186.jpg,dog,30,oxford,train
1233,images\samoyed_22.jpg,dog,30,oxford,train
1234,images\samoyed_52.jpg,dog,30,oxford,train
1235,images\samoyed_111.jpg,dog,30,oxford,train
1236,images\samoyed_130.jpg,dog,30,oxford,train
1237,images\samoyed_171.jpg,dog,30,oxford,train
1238,images\samoyed_160.jpg,dog,30,oxford,train
1239,images\samoyed_23.jpg,dog,30,oxford,train
1240,images\samoyed_138.jpg,dog,30,oxford,train
1241,images\samoyed_142.jpg,dog,30,oxford,train
1242,images\samoyed_37.jpg,dog,30,oxford,train
1243,images\samoyed_182.jpg,dog,30,oxford,train
1244,images\samoyed_146.jpg,dog,30,oxford,train
1245,images\samoyed_152.jpg,dog,30,oxford,train
1246,images\samoyed_11.jpg,dog,30,oxford,train
1247,images\samoyed_50.jpg,dog,30,oxford,train
1248,images\samoyed_192.jpg,dog,30,oxford,train
1249,images\samoyed_158.jpg,dog,30,oxford,train
1250,images\samoyed_118.jpg,dog,30,oxford,train
1251,images\samoyed_103.jpg,dog,30,oxford,train
1252,images\samoyed_12.jpg,dog,30,oxford,train
1253,images\samoyed_112.jpg,dog,30,oxford,train
1254,images\samoyed_137.jpg,dog,30,oxford,train
1255,images\samoyed_122.jpg,dog,30,oxford,train
1256,images\samoyed_199.jpg,dog,30,oxford,train
1257,images\samoyed_65.jpg,dog,30,oxford,train
1258,images\samoyed_159.jpg,dog,30,oxford,train
1259,images\samoyed_180.jpg,dog,30,oxford,train
1260,images\samoyed_135.jpg,dog,30,oxford,train
1261,images\samoyed_2.jpg,dog,30,oxford,train
1262,images\samoyed_45.jpg,dog,30,oxford,train
1263,images\samoyed_181.jpg,dog,30,oxford,train
1264,images\samoyed_55.jpg,dog,30,oxford,train
1265,images\samoyed_81.jpg,dog,30,oxford,train
1266,images\samoyed_196.jpg,dog,30,oxford,train
1267,images\samoyed_60.jpg,dog,30,oxford,train
1268,images\samoyed_87.jpg,dog,30,oxford,train
1269,images\samoyed_86.jpg,dog,30,oxford,train
1270,images\samoyed_36.jpg,dog,30,oxford,train
1271,images\samoyed_34.jpg,dog,30,oxford,train
1272,images\samoyed_150.jpg,dog,30,oxford,train
1273,images\samoyed_172.jpg,dog,30,oxford,train
1274,images\samoyed_107.jpg,dog,30,oxford,train
1275,images\samoyed_108.jpg,dog,30,oxford,train
1276,images\samoyed_202.jpg,dog,30,oxford,train
1277,images\samoyed_3.jpg,dog,30,oxford,train
1278,images\samoyed_189.jpg,dog,30,oxford,train
1279,images\samoyed_61.jpg,dog,30,oxford,train
1280,images\samoyed_174.jpg,dog,30,oxford,train
1281,images\samoyed_104.jpg,dog,30,oxford,train
1282,images\samoyed_136.jpg,dog,30,oxford,train
1283,images\samoyed_176.jpg,dog,30,oxford,train
1284,images\samoyed_121.jpg,dog,30,oxford,train
1285,images\samoyed_156.jpg,dog,30,oxford,train
1286,images\samoyed_198.jpg,dog,30,oxford,train
1287,images\samoyed_178.jpg,dog,30,oxford,train
1288,images\samoyed_49.jpg,dog,30,oxford,train
1289,images\samoyed_10.jpg,dog,30,oxford,train
1290,images\samoyed_126.jpg,dog,30,oxford,train
1291,images\samoyed_116.jpg,dog,30,oxford,train
1292,images\samoyed_20.jpg,dog,30,oxford,train
1293,images\samoyed_128.jpg,dog,30,oxford,train
1294,images\samoyed_91.jpg,dog,30,oxford,train
1295,images\samoyed_197.jpg,dog,30,oxford,train
1296,images\samoyed_24.jpg,dog,30,oxford,train
1297,images\samoyed_148.jpg,dog,30,oxford,train
1298,images\samoyed_169.jpg,dog,30,oxford,train
1299,images\samoyed_31.jpg,dog,30,oxford,train
1300,images\samoyed_43.jpg,dog,30,oxford,train
1301,images\samoyed_134.jpg,dog,30,oxford,train
1302,images\samoyed_132.jpg,dog,30,oxford,train
1303,images\samoyed_124.jpg,dog,30,oxford,train
1304,images\samoyed_6.jpg,dog,30,oxford,train
1305,images\samoyed_168.jpg,dog,30,oxford,train
1306,images\samoyed_1.jpg,dog,30,oxford,train
1307,images\samoyed_69.jpg,dog,30,oxford,train
1308,images\samoyed_175.jpg,dog,30,oxford,train
1309,images\samoyed_110.jpg,dog,30,oxford,train
1310,images\samoyed_28.jpg,dog,30,oxford,train
1311,images\samoyed_75.jpg,dog,30,oxford,train
1312,images\samoyed_44.jpg,dog,30,oxford,train
1313,images\samoyed_190.jpg,dog,30,oxford,train
1314,images\samoyed_42.jpg,dog,30,oxford,train
1315,images\samoyed_38.jpg,dog,30,oxford,train
1316,images\samoyed_48.jpg,dog,30,oxford,train
1317,images\samoyed_56.jpg,dog,30,oxford,train
1318,images\samoyed_89.jpg,dog,30,oxford,train
1319,images\samoyed_58.jpg,dog,30,oxford,train
1320,images\samoyed_15.jpg,dog,30,oxford,train
1321,images\samoyed_47.jpg,dog,30,oxford,train
1322,images\samoyed_123.jpg,dog,30,oxford,train
1323,images\samoyed_120.jpg,dog,30,oxford,train
1324,images\samoyed_32.jpg,dog,30,oxford,train
1325,images\samoyed_88.jpg,dog,30,oxford,train
1326,images\samoyed_98.jpg,dog,30,oxford,train
1327,images\samoyed_57.jpg,dog,30,oxford,train
1328,images\samoyed_26.jpg,dog,30,oxford,train
1329,images\samoyed_16.jpg,dog,30,oxford,train
1330,images\samoyed_80.jpg,dog,30,oxford,train
1331,images\samoyed_151.jpg,dog,30,oxford,train
1332,images\samoyed_30.jpg,dog,30,oxford,train
1333,images\samoyed_66.jpg,dog,30,oxford,train
1334,images\samoyed_119.jpg,dog,30,oxford,train
1335,images\samoyed_14.jpg,dog,30,oxford,train
1336,images\samoyed_117.jpg,dog,30,oxford,train
1337,images\samoyed_64.jpg,dog,30,oxford,train
1338,images\samoyed_72.jpg,dog,30,oxford,train
1339,images\samoyed_140.jpg,dog,30,oxford,train
1340,images\samoyed_179.jpg,dog,30,oxford,train
1341,images\samoyed_67.jpg,dog,30,oxford,train
1342,images\samoyed_143.jpg,dog,30,oxford,train
1343,images\samoyed_19.jpg,dog,30,oxford,train
1344,images\samoyed_53.jpg,dog,30,oxford,train
1345,images\samoyed_70.jpg,dog,30,oxford,train
1346,images\samoyed_27.jpg,dog,30,oxford,train
1347,images\samoyed_33.jpg,dog,30,oxford,train
1348,images\samoyed_144.jpg,dog,30,oxford,train
1349,images\samoyed_94.jpg,dog,30,oxford,train
1350,images\samoyed_79.jpg,dog,30,oxford,train
1351,images\samoyed_113.jpg,dog,30,oxford,train
1352,images\samoyed_162.jpg,dog,30,oxford,train
1353,images\samoyed_187.jpg,dog,30,oxford,train
1354,images\samoyed_127.jpg,dog,30,oxford,train
1355,images\samoyed_149.jpg,dog,30,oxford,train
1356,images\samoyed_95.jpg,dog,30,oxford,train
1357,images\samoyed_99.jpg,dog,30,oxford,train
1358,images\samoyed_133.jpg,dog,30,oxford,train
1359,images\samoyed_83.jpg,dog,30,oxford,train
1360,images\samoyed_177.jpg,dog,30,oxford,validation
1361,images\samoyed_8.jpg,dog,30,oxford,validation
1362,images\samoyed_97.jpg,dog,30,oxford,validation
1363,images\samoyed_62.jpg,dog,30,oxford,validation
1364,images\samoyed_185.jpg,dog,30,oxford,validation
1365,images\samoyed_68.jpg,dog,30,oxford,validation
1366,images\samoyed_13.jpg,dog,30,oxford,validation
1367,images\samoyed_161.jpg,dog,30,oxford,validation
1368,images\samoyed_93.jpg,dog,30,oxford,validation
1369,images\samoyed_154.jpg,dog,30,oxford,validation
1370,images\samoyed_105.jpg,dog,30,oxford,validation
1371,images\samoyed_54.jpg,dog,30,oxford,validation
1372,images\samoyed_51.jpg,dog,30,oxford,validation
1373,images\samoyed_163.jpg,dog,30,oxford,validation
1374,images\samoyed_165.jpg,dog,30,oxford,validation
1375,images\samoyed_155.jpg,dog,30,oxford,validation
1376,images\samoyed_129.jpg,dog,30,oxford,validation
1377,images\samoyed_46.jpg,dog,30,oxford,validation
1378,images\samoyed_29.jpg,dog,30,oxford,validation
1379,images\samoyed_17.jpg,dog,30,oxford,validation
1380,images\miniature_pinscher_199.jpg,dog,22,oxford,test
1381,images\miniature_pinscher_33.jpg,dog,22,oxford,test
1382,images\miniature_pinscher_127.jpg,dog,22,oxford,test
1383,images\miniature_pinscher_72.jpg,dog,22,oxford,test
1384,images\miniature_pinscher_136.jpg,dog,22,oxford,test
1385,images\miniature_pinscher_67.jpg,dog,22,oxford,test
1386,images\miniature_pinscher_55.jpg,dog,22,oxford,test
1387,images\miniature_pinscher_112.jpg,dog,22,oxford,test
1388,images\miniature_pinscher_181.jpg,dog,22,oxford,test
1389,images\miniature_pinscher_184.jpg,dog,22,oxford,test
1390,images\miniature_pinscher_144.jpg,dog,22,oxford,test
1391,images\miniature_pinscher_3.jpg,dog,22,oxford,test
1392,images\miniature_pinscher_142.jpg,dog,22,oxford,test
1393,images\miniature_pinscher_52.jpg,dog,22,oxford,test
1394,images\miniature_pinscher_37.jpg,dog,22,oxford,test
1395,images\miniature_pinscher_27.jpg,dog,22,oxford,test
1396,images\miniature_pinscher_41.jpg,dog,22,oxford,test
1397,images\miniature_pinscher_102.jpg,dog,22,oxford,test
1398,images\miniature_pinscher_100.jpg,dog,22,oxford,test
1399,images\miniature_pinscher_71.jpg,dog,22,oxford,test
1400,images\miniature_pinscher_173.jpg,dog,22,oxford,test
1401,images\miniature_pinscher_87.jpg,dog,22,oxford,test
1402,images\miniature_pinscher_132.jpg,dog,22,oxford,test
1403,images\miniature_pinscher_24.jpg,dog,22,oxford,test
1404,images\miniature_pinscher_47.jpg,dog,22,oxford,test
1405,images\miniature_pinscher_98.jpg,dog,22,oxford,test
1406,images\miniature_pinscher_82.jpg,dog,22,oxford,test
1407,images\miniature_pinscher_111.jpg,dog,22,oxford,test
1408,images\miniature_pinscher_187.jpg,dog,22,oxford,test
1409,images\miniature_pinscher_176.jpg,dog,22,oxford,test
1410,images\miniature_pinscher_148.jpg,dog,22,oxford,test
1411,images\miniature_pinscher_126.jpg,dog,22,oxford,test
1412,images\miniature_pinscher_48.jpg,dog,22,oxford,test
1413,images\miniature_pinscher_86.jpg,dog,22,oxford,test
1414,images\miniature_pinscher_91.jpg,dog,22,oxford,test
1415,images\miniature_pinscher_40.jpg,dog,22,oxford,test
1416,images\miniature_pinscher_106.jpg,dog,22,oxford,test
1417,images\miniature_pinscher_160.jpg,dog,22,oxford,test
1418,images\miniature_pinscher_147.jpg,dog,22,oxford,test
1419,images\miniature_pinscher_153.jpg,dog,22,oxford,test
1420,images\miniature_pinscher_68.jpg,dog,22,oxford,train
1421,images\miniature_pinscher_49.jpg,dog,22,oxford,train
1422,images\miniature_pinscher_53.jpg,dog,22,oxford,train
1423,images\miniature_pinscher_115.jpg,dog,22,oxford,train
1424,images\miniature_pinscher_94.jpg,dog,22,oxford,train
1425,images\miniature_pinscher_116.jpg,dog,22,oxford,train
1426,images\miniature_pinscher_197.jpg,dog,22,oxford,train
1427,images\miniature_pinscher_103.jpg,dog,22,oxford,train
1428,images\miniature_pinscher_16.jpg,dog,22,oxford,train
1429,images\miniature_pinscher_121.jpg,dog,22,oxford,train
1430,images\miniature_pinscher_198.jpg,dog,22,oxford,train
1431,images\miniature_pinscher_164.jpg,dog,22,oxford,train
1432,images\miniature_pinscher_162.jpg,dog,22,oxford,train
1433,images\miniature_pinscher_125.jpg,dog,22,oxford,train
1434,images\miniature_pinscher_6.jpg,dog,22,oxford,train
1435,images\miniature_pinscher_83.jpg,dog,22,oxford,train
1436,images\miniature_pinscher_158.jpg,dog,22,oxford,train
1437,images\miniature_pinscher_190.jpg,dog,22,oxford,train
1438,images\miniature_pinscher_168.jpg,dog,22,oxford,train
1439,images\miniature_pinscher_178.jpg,dog,22,oxford,train
1440,images\miniature_pinscher_195.jpg,dog,22,oxford,train
1441,images\miniature_pinscher_134.jpg,dog,22,oxford,train
1442,images\miniature_pinscher_97.jpg,dog,22,oxford,train
1443,images\miniature_pinscher_66.jpg,dog,22,oxford,train
1444,images\miniature_pinscher_159.jpg,dog,22,oxford,train
1445,images\miniature_pinscher_135.jpg,dog,22,oxford,train
1446,images\miniature_pinscher_118.jpg,dog,22,oxford,train
1447,images\miniature_pinscher_104.jpg,dog,22,oxford,train
1448,images\miniature_pinscher_174.jpg,dog,22,oxford,train
1449,images\miniature_pinscher_59.jpg,dog,22,oxford,train
1450,images\miniature_pinscher_7.jpg,dog,22,oxford,train
1451,images\miniature_pinscher_85.jpg,dog,22,oxford,train
1452,images\miniature_pinscher_179.jpg,dog,22,oxford,train
1453,images\miniature_pinscher_171.jpg,dog,22,oxford,train
1454,images\miniature_pinscher_18.jpg,dog,22,oxford,train
1455,images\miniature_pinscher_167.jpg,dog,22,oxford,train
1456,images\miniature_pinscher_107.jpg,dog,22,oxford,train
1457,images\miniature_pinscher_42.jpg,dog,22,oxford,train
1458,images\miniature_pinscher_56.jpg,dog,22,oxford,train
1459,images\miniature_pinscher_183.jpg,dog,22,oxford,train
