,path,cat/dog,breed,dataset,train/test
1140,images/Bengal_30.jpg,cat,6,oxford,train
1141,images/Bengal_174.jpg,cat,6,oxford,train
1142,VOCdevkit/VOC2012/JPEGImages/2009_004291.jpg,cat,,voc,train
1143,images/Russian_Blue_94.jpg,cat,28,oxford,train
1144,VOCdevkit/VOC2012/JPEGImages/2011_001971.jpg,cat,,voc,train
1145,images/Persian_102.jpg,cat,24,oxford,train
1146,VOCdevkit/VOC2012/JPEGImages/2011_003211.jpg,cat,,voc,train
1147,images/Bombay_125.jpg,cat,8,oxford,train
1148,images/Birman_164.jpg,cat,7,oxford,train
1149,images/Ragdoll_147.jpg,cat,27,oxford,train
1150,VOCdevkit/VOC2012/JPEGImages/2009_000132.jpg,cat,,voc,train
1151,images/Persian_263.jpg,cat,24,oxford,train
1152,images/Abyssinian_213.jpg,cat,1,oxford,train
1153,images/Egyptian_Mau_25.jpg,cat,12,oxford,train
1154,images/Siamese_152.jpg,cat,33,oxford,train
1155,images/Siamese_157.jpg,cat,33,oxford,train
1156,images/Russian_Blue_93.jpg,cat,28,oxford,train
1157,images/Russian_Blue_33.jpg,cat,28,oxford,train
1158,images/Sphynx_57.jpg,cat,34,oxford,train
1159,images/Maine_Coon_51.jpg,cat,21,oxford,train
1160,images/Egyptian_Mau_119.jpg,cat,12,oxford,train
1161,images/British_Shorthair_3.jpg,cat,10,oxford,train
1162,images/Bengal_124.jpg,cat,6,oxford,train
1163,VOCdevkit/VOC2012/JPEGImages/2010_005652.jpg,cat,,voc,train
1164,VOCdevkit/VOC2012/JPEGImages/2009_002429.jpg,cat,,voc,train
1165,images/Russian_Blue_27.jpg,cat,28,oxford,train
1166,images/Russian_Blue_263.jpg,cat,28,oxford,train
1167,VOCdevkit/VOC2012/JPEGImages/2011_002347.jpg,cat,,voc,train
1168,images/Persian_28.jpg,cat,24,oxford,train
1169,images/Persian_37.jpg,cat,24,oxford,train
1170,VOCdevkit/VOC2012/JPEGImages/2010_003598.jpg,cat,,voc,train
1171,images/Bombay_61.jpg,cat,8,oxford,train
1172,VOCdevkit/VOC2012/JPEGImages/2010_003805.jpg,cat,,voc,train
1173,images/Sphynx_43.jpg,cat,34,oxford,train
1174,VOCdevkit/VOC2012/JPEGImages/2010_001744.jpg,cat,,voc,train
1175,VOCdevkit/VOC2012/JPEGImages/2009_003380.jpg,cat,,voc,train
1176,images/Birman_55.jpg,cat,7,oxford,train
1177,images/Persian_172.jpg,cat,24,oxford,train
1178,images/Abyssinian_191.jpg,cat,1,oxford,train
1179,images/Ragdoll_142.jpg,cat,27,oxford,train
1180,images/Maine_Coon_89.jpg,cat,21,oxford,train
1181,images/Bombay_133.jpg,cat,8,oxford,train
1182,images/Egyptian_Mau_194.jpg,cat,12,oxford,train
1183,VOCdevkit/VOC2012/JPEGImages/2010_000497.jpg,cat,,voc,train
1184,VOCdevkit/VOC2012/JPEGImages/2008_006817.jpg,cat,,voc,train
1185,images/Ragdoll_90.jpg,cat,27,oxford,train
1186,images/Maine_Coon_187.jpg,cat,21,oxford,train
1187,images/Birman_152.jpg,cat,7,oxford,train
1188,images/Sphynx_92.jpg,cat,34,oxford,train
1189,VOCdevkit/VOC2012/JPEGImages/2010_005791.jpg,cat,,voc,train
1190,images/Russian_Blue_110.jpg,cat,28,oxford,train
1191,images/Sphynx_168.jpg,cat,34,oxford,train
1192,images/Birman_75.jpg,cat,7,oxford,train
1193,images/Maine_Coon_32.jpg,cat,21,oxford,train
1194,images/Bombay_93.jpg,cat,8,oxford,train
1195,images/Maine_Coon_163.jpg,cat,21,oxford,train
1196,images/Bengal_160.jpg,cat,6,oxford,train
1197,images/Persian_111.jpg,cat,24,oxford,train
1198,images/Siamese_149.jpg,cat,33,oxford,train
1199,images/Maine_Coon_205.jpg,cat,21,oxford,train
1200,VOCdevkit/VOC2012/JPEGImages/2009_004248.jpg,cat,,voc,train
1201,VOCdevkit/VOC2012/JPEGImages/2010_005317.jpg,cat,,voc,train
1202,images/Egyptian_Mau_187.jpg,cat,12,oxford,train
1203,VOCdevkit/VOC2012/JPEGImages/2010_005482.jpg,cat,,voc,train
1204,images/Abyssinian_139.jpg,cat,1,oxford,train
1205,VOCdevkit/VOC2012/JPEGImages/2008_006657.jpg,cat,,voc,train
1206,VOCdevkit/VOC2012/JPEGImages/2009_001719.jpg,cat,,voc,train
1207,images/British_Shorthair_173.jpg,cat,10,oxford,train
1208,images/British_Shorthair_90.jpg,cat,10,oxford,train
1209,images/Sphynx_228.jpg,cat,34,oxford,train
1210,VOCdevkit/VOC2012/JPEGImages/2010_001025.jpg,cat,,voc,train
1211,VOCdevkit/VOC2012/JPEGImages/2008_003726.jpg,cat,,voc,train
1212,images/Bombay_118.jpg,cat,8,oxford,train
1213,images/Bengal_29.jpg,cat,6,oxford,train
1214,VOCdevkit/VOC2012/JPEGImages/2008_001610.jpg,cat,,voc,train
1215,images/Sphynx_28.jpg,cat,34,oxford,train
1216,images/Ragdoll_259.jpg,cat,27,oxford,train
1217,images/Bombay_181.jpg,cat,8,oxford,train
1218,VOCdevkit/VOC2012/JPEGImages/2008_000115.jpg,cat,,voc,train
1219,images/Bengal_165.jpg,cat,6,oxford,train
1220,images/Birman_197.jpg,cat,7,oxford,train
1221,images/Siamese_249.jpg,cat,33,oxford,train
1222,images/Russian_Blue_212.jpg,cat,28,oxford,train
1223,images/Sphynx_80.jpg,cat,34,oxford,train
1224,images/Maine_Coon_6.jpg,cat,21,oxford,train
1225,VOCdevkit/VOC2012/JPEGImages/2008_003343.jpg,cat,,voc,train
1226,VOCdevkit/VOC2012/JPEGImages/2009_001484.jpg,cat,,voc,train
1227,images/Abyssinian_145.jpg,cat,1,oxford,train
1228,VOCdevkit/VOC2012/JPEGImages/2010_002512.jpg,cat,,voc,train
1229,images/Ragdoll_112.jpg,cat,27,oxford,train
1230,VOCdevkit/VOC2012/JPEGImages/2008_007327.jpg,cat,,voc,train
1231,images/Ragdoll_99.jpg,cat,27,oxford,train
1232,images/Bengal_26.jpg,cat,6,oxford,train
1233,images/Bengal_1.jpg,cat,6,oxford,train
1234,images/Siamese_108.jpg,cat,33,oxford,train
1235,images/Maine_Coon_3.jpg,cat,21,oxford,train
1236,VOCdevkit/VOC2012/JPEGImages/2008_000724.jpg,cat,,voc,train
1237,VOCdevkit/VOC2012/JPEGImages/2008_001210.jpg,cat,,voc,train
1238,images/Ragdoll_87.jpg,cat,27,oxford,train
1239,images/Maine_Coon_214.jpg,cat,21,oxford,train
1240,VOCdevkit/VOC2012/JPEGImages/2010_001794.jpg,cat,,voc,train
1241,images/Ragdoll_124.jpg,cat,27,oxford,train
1242,images/Persian_224.jpg,cat,24,oxford,train
1243,images/Persian_143.jpg,cat,24,oxford,train
1244,images/Egyptian_Mau_53.jpg,cat,12,oxford,train
1245,images/Sphynx_186.jpg,cat,34,oxford,train
1246,images/Persian_191.jpg,cat,24,oxford,train
1247,VOCdevkit/VOC2012/JPEGImages/2010_005264.jpg,cat,,voc,train
1248,images/Bombay_123.jpg,cat,8,oxford,train
1249,images/Birman_136.jpg,cat,7,oxford,train
1250,images/Bengal_164.jpg,cat,6,oxford,train
1251,VOCdevkit/VOC2012/JPEGImages/2008_004374.jpg,cat,,voc,train
1252,images/Maine_Coon_9.jpg,cat,21,oxford,train
1253,VOCdevkit/VOC2012/JPEGImages/2010_000692.jpg,cat,,voc,train
1254,VOCdevkit/VOC2012/JPEGImages/2009_003783.jpg,cat,,voc,train
1255,images/Abyssinian_150.jpg,cat,1,oxford,train
1256,images/Abyssinian_11.jpg,cat,1,oxford,train
1257,VOCdevkit/VOC2012/JPEGImages/2010_002763.jpg,cat,,voc,train
1258,images/Russian_Blue_151.jpg,cat,28,oxford,train
1259,images/Abyssinian_180.jpg,cat,1,oxford,train
1260,images/Bombay_46.jpg,cat,8,oxford,train
1261,images/Sphynx_247.jpg,cat,34,oxford,train
1262,images/Egyptian_Mau_172.jpg,cat,12,oxford,train
1263,images/Sphynx_37.jpg,cat,34,oxford,train
1264,images/Bombay_18.jpg,cat,8,oxford,train
1265,images/Bombay_25.jpg,cat,8,oxford,train
1266,images/Abyssinian_32.jpg,cat,1,oxford,train
1267,images/Maine_Coon_24.jpg,cat,21,oxford,train
1268,images/Bengal_27.jpg,cat,6,oxford,train
1269,images/Birman_38.jpg,cat,7,oxford,train
1270,images/Russian_Blue_99.jpg,cat,28,oxford,train
1271,images/Siamese_167.jpg,cat,33,oxford,train
1272,images/Sphynx_238.jpg,cat,34,oxford,train
1273,images/Birman_140.jpg,cat,7,oxford,train
1274,images/Russian_Blue_107.jpg,cat,28,oxford,train
1275,images/Persian_78.jpg,cat,24,oxford,train
1276,images/Bombay_5.jpg,cat,8,oxford,train
1277,VOCdevkit/VOC2012/JPEGImages/2008_005523.jpg,cat,,voc,train
1278,images/Maine_Coon_53.jpg,cat,21,oxford,train
1279,images/British_Shorthair_113.jpg,cat,10,oxford,train
1280,images/Bengal_77.jpg,cat,6,oxford,train
1281,VOCdevkit/VOC2012/JPEGImages/2010_001089.jpg,cat,,voc,train
1282,images/Siamese_112.jpg,cat,33,oxford,train
1283,images/Siamese_148.jpg,cat,33,oxford,train
1284,images/Persian_136.jpg,cat,24,oxford,train
1285,images/Ragdoll_177.jpg,cat,27,oxford,train
1286,VOCdevkit/VOC2012/JPEGImages/2008_004120.jpg,cat,,voc,train
1287,images/Siamese_85.jpg,cat,33,oxford,train
1288,VOCdevkit/VOC2012/JPEGImages/2011_001369.jpg,cat,,voc,train
1289,images/Maine_Coon_133.jpg,cat,21,oxford,train
1290,images/Russian_Blue_117.jpg,cat,28,oxford,train
1291,VOCdevkit/VOC2012/JPEGImages/2009_002470.jpg,cat,,voc,train
1292,images/Birman_52.jpg,cat,7,oxford,train
1293,images/Egyptian_Mau_84.jpg,cat,12,oxford,train
1294,images/British_Shorthair_50.jpg,cat,10,oxford,train
1295,images/Birman_126.jpg,cat,7,oxford,train
1296,images/Egyptian_Mau_220.jpg,cat,12,oxford,train
1297,images/Birman_40.jpg,cat,7,oxford,train
1298,images/British_Shorthair_83.jpg,cat,10,oxford,train
1299,images/Bombay_176.jpg,cat,8,oxford,train
1300,images/Persian_17.jpg,cat,24,oxford,train
1301,VOCdevkit/VOC2012/JPEGImages/2008_002152.jpg,cat,,voc,train
1302,images/Ragdoll_52.jpg,cat,27,oxford,train
1303,VOCdevkit/VOC2012/JPEGImages/2010_005202.jpg,cat,,voc,train
1304,VOCdevkit/VOC2012/JPEGImages/2008_005460.jpg,cat,,voc,train
1305,images/Persian_192.jpg,cat,24,oxford,train
1306,images/Abyssinian_87.jpg,cat,1,oxford,train
1307,VOCdevkit/VOC2012/JPEGImages/2010_001737.jpg,cat,,voc,train
1308,images/Bengal_171.jpg,cat,6,oxford,train
1309,images/Persian_183.jpg,cat,24,oxford,train
1310,images/Egyptian_Mau_171.jpg,cat,12,oxford,train
1311,images/Birman_65.jpg,cat,7,oxford,train
1312,images/Egyptian_Mau_34.jpg,cat,12,oxford,train
1313,images/Persian_116.jpg,cat,24,oxford,train
1314,VOCdevkit/VOC2012/JPEGImages/2011_001116.jpg,cat,,voc,train
1315,VOCdevkit/VOC2012/JPEGImages/2009_002936.jpg,cat,,voc,train
1316,images/Russian_Blue_12.jpg,cat,28,oxford,train
1317,images/Russian_Blue_113.jpg,cat,28,oxford,train
1318,images/Siamese_20.jpg,cat,33,oxford,train
1319,images/Russian_Blue_102.jpg,cat,28,oxford,train
1320,images/Bengal_193.jpg,cat,6,oxford,train
1321,VOCdevkit/VOC2012/JPEGImages/2008_003499.jpg,cat,,voc,train
1322,VOCdevkit/VOC2012/JPEGImages/2008_000401.jpg,cat,,voc,train
1323,images/Sphynx_192.jpg,cat,34,oxford,train
1324,images/Bombay_65.jpg,cat,8,oxford,train
1325,VOCdevkit/VOC2012/JPEGImages/2011_001264.jpg,cat,,voc,train
1326,images/Egyptian_Mau_121.jpg,cat,12,oxford,train
1327,images/Maine_Coon_174.jpg,cat,21,oxford,train
1328,images/Ragdoll_110.jpg,cat,27,oxford,train
1329,VOCdevkit/VOC2012/JPEGImages/2011_001572.jpg,cat,,voc,train
1330,images/Siamese_28.jpg,cat,33,oxford,train
1331,images/Maine_Coon_239.jpg,cat,21,oxford,train
1332,VOCdevkit/VOC2012/JPEGImages/2010_003758.jpg,cat,,voc,train
1333,images/Birman_124.jpg,cat,7,oxford,train
1334,images/Bombay_141.jpg,cat,8,oxford,train
1335,images/Ragdoll_1.jpg,cat,27,oxford,train
1336,images/Egyptian_Mau_161.jpg,cat,12,oxford,train
1337,images/Bombay_72.jpg,cat,8,oxford,train
1338,images/Ragdoll_164.jpg,cat,27,oxford,train
1339,VOCdevkit/VOC2012/JPEGImages/2008_000227.jpg,cat,,voc,train
1340,images/Birman_95.jpg,cat,7,oxford,train
1341,VOCdevkit/VOC2012/JPEGImages/2010_003898.jpg,cat,,voc,train
1342,VOCdevkit/VOC2012/JPEGImages/2008_003519.jpg,cat,,voc,train
1343,VOCdevkit/VOC2012/JPEGImages/2010_005973.jpg,cat,,voc,train
1344,images/Birman_150.jpg,cat,7,oxford,train
1345,images/British_Shorthair_86.jpg,cat,10,oxford,train
1346,images/Sphynx_167.jpg,cat,34,oxford,train
1347,images/Egyptian_Mau_195.jpg,cat,12,oxford,train
1348,images/Russian_Blue_18.jpg,cat,28,oxford,train
1349,VOCdevkit/VOC2012/JPEGImages/2009_001361.jpg,cat,,voc,train
1350,images/Sphynx_15.jpg,cat,34,oxford,train
1351,images/Birman_35.jpg,cat,7,oxford,train
1352,VOCdevkit/VOC2012/JPEGImages/2010_001344.jpg,cat,,voc,train
1353,images/Abyssinian_94.jpg,cat,1,oxford,train
1354,VOCdevkit/VOC2012/JPEGImages/2008_004347.jpg,cat,,voc,train
1355,images/Sphynx_143.jpg,cat,34,oxford,train
1356,images/Russian_Blue_155.jpg,cat,28,oxford,train
1357,images/Abyssinian_144.jpg,cat,1,oxford,train
1358,images/Abyssinian_134.jpg,cat,1,oxford,train
1359,images/Bengal_69.jpg,cat,6,oxford,train
1360,images/British_Shorthair_162.jpg,cat,10,oxford,train
1361,VOCdevkit/VOC2012/JPEGImages/2010_003067.jpg,cat,,voc,train
1362,images/Siamese_225.jpg,cat,33,oxford,train
1363,images/Egyptian_Mau_8.jpg,cat,12,oxford,train
1364,images/Egyptian_Mau_102.jpg,cat,12,oxford,train
1365,VOCdevkit/VOC2012/JPEGImages/2010_000009.jpg,cat,,voc,train
1366,images/Birman_160.jpg,cat,7,oxford,train
1367,VOCdevkit/VOC2012/JPEGImages/2010_001783.jpg,cat,,voc,train
1368,VOCdevkit/VOC2012/JPEGImages/2010_005232.jpg,cat,,voc,train
1369,images/Bengal_122.jpg,cat,6,oxford,train
1370,images/Bombay_157.jpg,cat,8,oxford,train
1371,images/Siamese_153.jpg,cat,33,oxford,train
1372,images/Russian_Blue_160.jpg,cat,28,oxford,train
1373,images/Maine_Coon_84.jpg,cat,21,oxford,train
1374,images/Sphynx_153.jpg,cat,34,oxford,train
1375,images/Persian_184.jpg,cat,24,oxford,train
1376,images/British_Shorthair_185.jpg,cat,10,oxford,train
1377,VOCdevkit/VOC2012/JPEGImages/2008_003557.jpg,cat,,voc,train
1378,images/Bengal_87.jpg,cat,6,oxford,train
1379,images/Persian_153.jpg,cat,24,oxford,train
1380,images/Abyssinian_73.jpg,cat,1,oxford,train
1381,images/Sphynx_202.jpg,cat,34,oxford,train
1382,VOCdevkit/VOC2012/JPEGImages/2010_005696.jpg,cat,,voc,train
1383,images/Egyptian_Mau_29.jpg,cat,12,oxford,train
1384,VOCdevkit/VOC2012/JPEGImages/2008_007165.jpg,cat,,voc,train
1385,images/Maine_Coon_94.jpg,cat,21,oxford,train
1386,images/Russian_Blue_203.jpg,cat,28,oxford,train
1387,images/Persian_59.jpg,cat,24,oxford,train
1388,images/Egyptian_Mau_10.jpg,cat,12,oxford,train
1389,images/Siamese_143.jpg,cat,33,oxford,train
1390,images/Ragdoll_105.jpg,cat,27,oxford,train
1391,images/Sphynx_155.jpg,cat,34,oxford,train
1392,images/Ragdoll_168.jpg,cat,27,oxford,train
1393,VOCdevkit/VOC2012/JPEGImages/2011_000419.jpg,cat,,voc,train
1394,VOCdevkit/VOC2012/JPEGImages/2008_001836.jpg,cat,,voc,train
1395,images/Abyssinian_155.jpg,cat,1,oxford,train
1396,VOCdevkit/VOC2012/JPEGImages/2009_003655.jpg,cat,,voc,train
1397,images/Bengal_185.jpg,cat,6,oxford,train
1398,images/Maine_Coon_35.jpg,cat,21,oxford,train
1399,VOCdevkit/VOC2012/JPEGImages/2009_001369.jpg,cat,,voc,train
1400,images/Persian_132.jpg,cat,24,oxford,train
1401,images/Bombay_139.jpg,cat,8,oxford,train
1402,images/Bengal_138.jpg,cat,6,oxford,train
1403,images/Bengal_21.jpg,cat,6,oxford,train
1404,images/Bombay_114.jpg,cat,8,oxford,train
1405,images/Birman_143.jpg,cat,7,oxford,train
1406,VOCdevkit/VOC2012/JPEGImages/2010_003569.jpg,cat,,voc,train
1407,images/Bengal_2.jpg,cat,6,oxford,train
1408,images/Maine_Coon_13.jpg,cat,21,oxford,train
1409,images/Egyptian_Mau_39.jpg,cat,12,oxford,train
1410,VOCdevkit/VOC2012/JPEGImages/2008_001290.jpg,cat,,voc,train
1411,VOCdevkit/VOC2012/JPEGImages/2010_004467.jpg,cat,,voc,train
1412,VOCdevkit/VOC2012/JPEGImages/2010_001534.jpg,cat,,voc,train
1413,images/Maine_Coon_119.jpg,cat,21,oxford,train
1414,images/Egyptian_Mau_73.jpg,cat,12,oxford,train
1415,images/Maine_Coon_173.jpg,cat,21,oxford,train
1416,VOCdevkit/VOC2012/JPEGImages/2008_003772.jpg,cat,,voc,train
1417,images/Sphynx_17.jpg,cat,34,oxford,train
1418,images/Maine_Coon_111.jpg,cat,21,oxford,train
1419,VOCdevkit/VOC2012/JPEGImages/2008_005252.jpg,cat,,voc,train
1420,VOCdevkit/VOC2012/JPEGImages/2010_005627.jpg,cat,,voc,train
1421,VOCdevkit/VOC2012/JPEGImages/2008_006690.jpg,cat,,voc,train
1422,images/Egyptian_Mau_116.jpg,cat,12,oxford,train
1423,images/Siamese_254.jpg,cat,33,oxford,train
1424,images/Abyssinian_202.jpg,cat,1,oxford,train
1425,VOCdevkit/VOC2012/JPEGImages/2008_006999.jpg,cat,,voc,train
1426,VOCdevkit/VOC2012/JPEGImages/2011_000999.jpg,cat,,voc,train
1427,images/Bombay_106.jpg,cat,8,oxford,train
1428,images/Bombay_183.jpg,cat,8,oxford,train
1429,images/Russian_Blue_192.jpg,cat,28,oxford,train
1430,images/Bombay_107.jpg,cat,8,oxford,train
1431,images/Egyptian_Mau_83.jpg,cat,12,oxford,train
1432,images/Egyptian_Mau_46.jpg,cat,12,oxford,train
1433,images/Birman_7.jpg,cat,7,oxford,train
1434,images/British_Shorthair_163.jpg,cat,10,oxford,train
1435,images/Bombay_137.jpg,cat,8,oxford,train
1436,images/Abyssinian_83.jpg,cat,1,oxford,train
1437,images/Bengal_151.jpg,cat,6,oxford,train
1438,VOCdevkit/VOC2012/JPEGImages/2009_001444.jpg,cat,,voc,train
1439,VOCdevkit/VOC2012/JPEGImages/2009_002972.jpg,cat,,voc,train
1440,images/Siamese_150.jpg,cat,33,oxford,train
1441,images/Bombay_128.jpg,cat,8,oxford,train
1442,VOCdevkit/VOC2012/JPEGImages/2011_002685.jpg,cat,,voc,train
1443,images/Bengal_172.jpg,cat,6,oxford,train
1444,images/Abyssinian_52.jpg,cat,1,oxford,train
1445,images/Russian_Blue_114.jpg,cat,28,oxford,train
1446,images/Sphynx_251.jpg,cat,34,oxford,train
1447,images/Birman_87.jpg,cat,7,oxford,train
1448,images/Bengal_47.jpg,cat,6,oxford,train
1449,images/Abyssinian_107.jpg,cat,1,oxford,train
1450,VOCdevkit/VOC2012/JPEGImages/2008_006462.jpg,cat,,voc,train
1451,VOCdevkit/VOC2012/JPEGImages/2008_001111.jpg,cat,,voc,train
1452,images/Ragdoll_210.jpg,cat,27,oxford,train
1453,VOCdevkit/VOC2012/JPEGImages/2010_002504.jpg,cat,,voc,train
1454,images/Maine_Coon_180.jpg,cat,21,oxford,train
1455,images/Egyptian_Mau_115.jpg,cat,12,oxford,train
1456,images/British_Shorthair_37.jpg,cat,10,oxford,train
1457,VOCdevkit/VOC2012/JPEGImages/2010_002000.jpg,cat,,voc,train
1458,images/Sphynx_77.jpg,cat,34,oxford,train
1459,images/Siamese_111.jpg,cat,33,oxford,train
1460,images/Maine_Coon_194.jpg,cat,21,oxford,train
1461,VOCdevkit/VOC2012/JPEGImages/2008_006956.jpg,cat,,voc,train
1462,images/Maine_Coon_70.jpg,cat,21,oxford,train
1463,VOCdevkit/VOC2012/JPEGImages/2009_004721.jpg,cat,,voc,train
1464,VOCdevkit/VOC2012/JPEGImages/2008_000182.jpg,cat,,voc,train
1465,images/Sphynx_196.jpg,cat,34,oxford,train
1466,images/Maine_Coon_87.jpg,cat,21,oxford,train
1467,images/Birman_184.jpg,cat,7,oxford,train
1468,images/Maine_Coon_204.jpg,cat,21,oxford,train
1469,images/Persian_74.jpg,cat,24,oxford,train
1470,images/Egyptian_Mau_107.jpg,cat,12,oxford,train
1471,images/Bombay_150.jpg,cat,8,oxford,train
1472,VOCdevkit/VOC2012/JPEGImages/2008_000056.jpg,cat,,voc,train
1473,images/Sphynx_206.jpg,cat,34,oxford,train
1474,images/Persian_25.jpg,cat,24,oxford,train
1475,images/Persian_70.jpg,cat,24,oxford,train
1476,images/British_Shorthair_157.jpg,cat,10,oxford,train
1477,images/British_Shorthair_174.jpg,cat,10,oxford,train
1478,images/Bengal_178.jpg,cat,6,oxford,train
1479,images/Egyptian_Mau_224.jpg,cat,12,oxford,train
1480,images/Siamese_113.jpg,cat,33,oxford,train
1481,VOCdevkit/VOC2012/JPEGImages/2010_003050.jpg,cat,,voc,train
1482,images/Abyssinian_151.jpg,cat,1,oxford,train
1483,VOCdevkit/VOC2012/JPEGImages/2008_000824.jpg,cat,,voc,train
1484,VOCdevkit/VOC2012/JPEGImages/2010_004335.jpg,cat,,voc,train
1485,VOCdevkit/VOC2012/JPEGImages/2008_007086.jpg,cat,,voc,train
1486,images/Ragdoll_62.jpg,cat,27,oxford,train
1487,VOCdevkit/VOC2012/JPEGImages/2008_004732.jpg,cat,,voc,train
1488,images/Egyptian_Mau_124.jpg,cat,12,oxford,train
1489,images/Birman_93.jpg,cat,7,oxford,train
1490,VOCdevkit/VOC2012/JPEGImages/2008_006863.jpg,cat,,voc,train
1491,images/Siamese_205.jpg,cat,33,oxford,train
1492,images/Ragdoll_100.jpg,cat,27,oxford,train
1493,images/Ragdoll_129.jpg,cat,27,oxford,train
1494,images/Maine_Coon_96.jpg,cat,21,oxford,train
1495,images/Russian_Blue_180.jpg,cat,28,oxford,train
1496,images/Bengal_173.jpg,cat,6,oxford,train
1497,VOCdevkit/VOC2012/JPEGImages/2008_002957.jpg,cat,,voc,train
1498,images/Bombay_201.jpg,cat,8,oxford,train
1499,VOCdevkit/VOC2012/JPEGImages/2010_004646.jpg,cat,,voc,train
1500,images/Maine_Coon_168.jpg,cat,21,oxford,train
1501,images/Persian_52.jpg,cat,24,oxford,train
1502,images/Siamese_175.jpg,cat,33,oxford,train
1503,images/Sphynx_114.jpg,cat,34,oxford,train
1504,VOCdevkit/VOC2012/JPEGImages/2009_002855.jpg,cat,,voc,train
1505,VOCdevkit/VOC2012/JPEGImages/2010_002392.jpg,cat,,voc,train
1506,images/British_Shorthair_188.jpg,cat,10,oxford,train
1507,images/Maine_Coon_60.jpg,cat,21,oxford,train
1508,images/Ragdoll_204.jpg,cat,27,oxford,train
1509,images/Sphynx_128.jpg,cat,34,oxford,train
1510,VOCdevkit/VOC2012/JPEGImages/2010_005975.jpg,cat,,voc,train
1511,VOCdevkit/VOC2012/JPEGImages/2010_000389.jpg,cat,,voc,train
1512,images/Persian_18.jpg,cat,24,oxford,train
1513,VOCdevkit/VOC2012/JPEGImages/2009_004022.jpg,cat,,voc,train
1514,images/Sphynx_157.jpg,cat,34,oxford,train
1515,images/Bengal_80.jpg,cat,6,oxford,train
1516,images/Birman_99.jpg,cat,7,oxford,train
1517,VOCdevkit/VOC2012/JPEGImages/2009_001948.jpg,cat,,voc,train
1518,images/Egyptian_Mau_11.jpg,cat,12,oxford,train
1519,images/Bengal_3.jpg,cat,6,oxford,train
1520,VOCdevkit/VOC2012/JPEGImages/2010_000244.jpg,cat,,voc,train
1521,VOCdevkit/VOC2012/JPEGImages/2010_004060.jpg,cat,,voc,train
1522,images/British_Shorthair_38.jpg,cat,10,oxford,train
1523,VOCdevkit/VOC2012/JPEGImages/2010_005238.jpg,cat,,voc,train
1524,VOCdevkit/VOC2012/JPEGImages/2009_002352.jpg,cat,,voc,train
1525,images/Bengal_186.jpg,cat,6,oxford,train
1526,VOCdevkit/VOC2012/JPEGImages/2010_000224.jpg,cat,,voc,train
1527,images/British_Shorthair_10.jpg,cat,10,oxford,train
1528,images/Russian_Blue_161.jpg,cat,28,oxford,train
1529,VOCdevkit/VOC2012/JPEGImages/2009_004456.jpg,cat,,voc,train
1530,images/British_Shorthair_118.jpg,cat,10,oxford,train
1531,VOCdevkit/VOC2012/JPEGImages/2008_006068.jpg,cat,,voc,train
1532,images/Siamese_171.jpg,cat,33,oxford,train
1533,images/Siamese_125.jpg,cat,33,oxford,train
1534,images/Persian_84.jpg,cat,24,oxford,train
1535,VOCdevkit/VOC2012/JPEGImages/2009_004038.jpg,cat,,voc,train
1536,images/Persian_14.jpg,cat,24,oxford,train
1537,images/Bombay_166.jpg,cat,8,oxford,train
1538,images/Bombay_96.jpg,cat,8,oxford,train
1539,images/Russian_Blue_140.jpg,cat,28,oxford,train
1540,images/Bombay_182.jpg,cat,8,oxford,train
1541,images/Sphynx_49.jpg,cat,34,oxford,train
1542,images/British_Shorthair_122.jpg,cat,10,oxford,train
1543,images/Bengal_37.jpg,cat,6,oxford,train
1544,VOCdevkit/VOC2012/JPEGImages/2010_005513.jpg,cat,,voc,train
1545,images/Maine_Coon_91.jpg,cat,21,oxford,train
1546,VOCdevkit/VOC2012/JPEGImages/2008_005657.jpg,cat,,voc,train
1547,images/Birman_37.jpg,cat,7,oxford,train
1548,images/Birman_23.jpg,cat,7,oxford,train
1549,images/Bengal_190.jpg,cat,6,oxford,train
1550,images/Sphynx_166.jpg,cat,34,oxford,train
1551,VOCdevkit/VOC2012/JPEGImages/2009_000080.jpg,cat,,voc,train
1552,images/Birman_162.jpg,cat,7,oxford,train
1553,images/Bombay_77.jpg,cat,8,oxford,train
1554,images/Ragdoll_92.jpg,cat,27,oxford,train
1555,VOCdevkit/VOC2012/JPEGImages/2009_001037.jpg,cat,,voc,train
1556,images/Maine_Coon_49.jpg,cat,21,oxford,train
1557,VOCdevkit/VOC2012/JPEGImages/2010_005230.jpg,cat,,voc,train
1558,VOCdevkit/VOC2012/JPEGImages/2010_002583.jpg,cat,,voc,train
1559,images/Egyptian_Mau_184.jpg,cat,12,oxford,train
1560,VOCdevkit/VOC2012/JPEGImages/2009_005033.jpg,cat,,voc,train
1561,images/British_Shorthair_18.jpg,cat,10,oxford,train
1562,images/Bombay_129.jpg,cat,8,oxford,train
1563,images/Bombay_53.jpg,cat,8,oxford,train
1564,VOCdevkit/VOC2012/JPEGImages/2009_003056.jpg,cat,,voc,train
1565,images/Sphynx_248.jpg,cat,34,oxford,train
1566,VOCdevkit/VOC2012/JPEGImages/2010_002587.jpg,cat,,voc,train
1567,VOCdevkit/VOC2012/JPEGImages/2011_001775.jpg,cat,,voc,train
1568,images/Sphynx_58.jpg,cat,34,oxford,train
